ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
156650,"Acinetobacter bohemicus","CCUG 63844","Water with mud of a seasonal forest creek","Czech Republic",Europe,#Environmental,#Aquatic,"#River (Creek)"
156650,,,,,,#Environmental,#Terrestrial,#Forest
156650,,,,,,#Environmental,#Terrestrial,"#Mud (Sludge)"
8140,"Acinetobacter brisouii","DSM 18516, CIP 110357, KACC 11602, CCUG 61636","peat layer of a high moor","Republic of Korea",Asia,#Environmental,#Terrestrial,"#Wetland (Swamp)"
8056,"Acinetobacter calcoaceticus","DSM 19654","soil of grass rhizosphere",Spain,Europe,#Environmental,#Terrestrial,#Soil
8056,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
8056,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
8057,"Acinetobacter calcoaceticus","DSM 30006, ATCC 23055, CIP 81.08, CIP 81.8, LMD 22.16, CCUG 12804, LMG 1046, IFO 13718","quinate enrichment from soil",Netherlands,Europe,#Environmental,#Terrestrial,#Soil
157583,"Acinetobacter calcoaceticus","DSM 106070, UHS000024",soil,Belgium,Europe,#Environmental,#Terrestrial,#Soil
133295,"Acinetobacter celticus","ANC 4603, CCM 8700, CCUG 69239, CNCTC 7549","water sample collected at a forest spring","Czech Republic",Europe,#Environmental,#Aquatic,#Spring
133295,,,,,,#Environmental,#Terrestrial,#Forest
140606,"Acinetobacter defluvii","KCTC 52503, GDMCC 1.1101, CCTCC AB 2016203, DSM 107594","wastewater treatment plant of hospital",China,Asia,#Engineered,#Waste,"#Sewage sludge"
140606,,,,,,#Environmental,#Aquatic,
140606,,,,,,#Infection,"#Medical environment",#Clinic
139490,"Acinetobacter dispersus","CIP 110500, ANC 4105, CCUG 67961, CCM 8636","Water of a garden well","Czech Republic",Europe,#Engineered,"#Built environment",
139490,,,,,,#Environmental,#Aquatic,
130451,"Acinetobacter harbinensis","DSM 100418, CGMCC 1.12528, HITLi 7, KCTC 32411, CCUG 69700, CIP 110764","river water",China,Asia,#Environmental,#Aquatic,"#River (Creek)"
131299,"Acinetobacter indicus","DSM 100979, CCTCC AB 2014199, GIMCC 1.656, KCTC 42012, CCUG 69701","abandoned lead-zinc ore",China,Asia,#Engineered,#Other,#Mine
131299,,,,,,#Environmental,#Terrestrial,
146704,"Acinetobacter johnsonii","CCUG 31979, NCIMB 9871","Fresh water stream",USA,"North America",#Environmental,#Aquatic,#Freshwater
146704,,,,,,#Environmental,,
24224,"Acinetobacter kookii","DSM 29071, JCM 18512, KCTC 32033, CCUG 69703","soil sample","Republic of Korea",Asia,#Environmental,#Terrestrial,#Soil
149260,"Acinetobacter lwoffii","CCUG 37364","Water,paper mill",Sweden,Europe,#Engineered,#Industrial,"#Plant (Factory)"
149260,,,,,,#Environmental,#Aquatic,
155925,"Acinetobacter lwoffii","CCUG 59661","Water,industry",Sweden,Europe,#Engineered,#Industrial,
155925,,,,,,#Environmental,#Aquatic,
8137,"Acinetobacter marinus","DSM 16312, CIP 110634, KCTC 12259, CCUG 56484","sea water","Republic of Korea",Asia,#Environmental,#Aquatic,#Marine
157172,"Acinetobacter modestus","CCUG 70030","Water,industry",Sweden,Europe,#Engineered,#Industrial,
157172,,,,,,#Environmental,#Aquatic,
157136,"Acinetobacter oleivorans","CCUG 69705, KCTC 23045, JCM 16667","Soil from a rice paddy","Republic of Korea",Asia,#Engineered,#Agriculture,#Field
157136,,,,,,#Environmental,#Terrestrial,#Soil
158150,"Acinetobacter pittii","DSM 104460","International Space Station Environmental Surface",USA,"North America",#Engineered,"#Built environment",
158150,,,,,,#Environmental,,
133162,"Acinetobacter pragensis","ANC 4149, CCM 8637, CCUG 67962, CNCTC 7530","wetland sample
(water with organic debris)","Czech Republic",Europe,#Environmental,#Aquatic,"#Wetland (Swamp)"
156978,"Acinetobacter pseudolwoffii","CCUG 67963","Water with sediment of a forest creek","Czech Republic",Europe,#Environmental,#Aquatic,
156978,,,,,,#Environmental,#Terrestrial,#Forest
156978,,,,,,#Environmental,#Terrestrial,#Sediment
8138,"Acinetobacter seohaensis","CCUG 56483, KCTC 12260, DSM 16313, KTCC 12260","sea water","Republic of Korea",Asia,#Environmental,#Aquatic,#Marine
8143,"Acinetobacter soli","DSM 22956, JCM 15062, KCTC 22184, CCUG 59023, KCTC 22814","forest soil","Republic of Korea",Asia,#Environmental,#Terrestrial,#Forest
8143,,,,,,#Environmental,#Terrestrial,#Soil
8067,"Acinetobacter sp.","DSM 586, ATCC 33304",soil,,,#Environmental,#Terrestrial,#Soil
8070,"Acinetobacter sp.","DSM 7324","pesticide contaminated soil",USA,"North America",#Engineered,#Contamination,
8070,,,,,,#Environmental,#Terrestrial,#Soil
8071,"Acinetobacter sp.","DSM 11042","sea water",Argentina,"Middle and South America",#Environmental,#Aquatic,#Marine
12719,"Acinetobacter sp.","DSM 1845, ATCC 12523, CCUG 53673",stream,Denmark,Europe,#Environmental,#Aquatic,
24219,"Acinetobacter sp.","DSM 12734","soil near garage",Germany,Europe,#Environmental,#Terrestrial,#Soil
142851,"Acinetobacter sp.","CCUG 15332, LMG 3434","Inter-tidal mud","United Kingdom",Europe,#Environmental,#Terrestrial,"#Mud (Sludge)"
142851,,,,,,#Environmental,#Terrestrial,"#Tidal flat"
145291,"Acinetobacter sp.","CCUG 28110","Post mortem",Netherlands,Europe,#Environmental,"#Microbial community","#Decomposing animal"
152050,"Acinetobacter sp.","CCUG 45640","Water,tap",Sweden,Europe,#Environmental,#Aquatic,
157907,"Acinetobacter sp.","DSM 106631","Rhizospheric soil of Basmati Rice",Pakistan,Asia,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
157907,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
157907,,,,,,#Environmental,#Terrestrial,#Soil
152762,"Acinetobacter tandoii","CCUG 47563 B",Sediment,India,Asia,#Environmental,#Terrestrial,#Sediment
8144,"Acinetobacter venetianus","KCTC 2702, BCRC 14357, DSM 23050, ATCC 31012, CCUG 45561, LMG 19082, LUH 3904, NIPH 1925","Tar on beach",Israel,Asia,#Environmental,#Aquatic,#Marine
16504,"Acrocarpospora corrugata","DSM 43316, ATCC 29331, IFO 13972, NBRC 13972, NCIB 11120","beach sand",,,#Environmental,#Terrestrial,#Coast
16504,,,,,,#Environmental,#Terrestrial,#Sandy
16505,"Acrocarpospora macrocephala","DSM 44705, IFO 16266, JCM 10982, NBRC 16266",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16506,"Acrocarpospora pleiomorpha","DSM 44706, IFO 16267, JCM 10983, NBRC 16267",soil,USA,"North America",#Environmental,#Terrestrial,#Soil
134305,"Actibacter sediminis","KCTC 12704, JCM 14002","marine sediment",,,#Environmental,#Aquatic,#Marine
134305,,,,,,#Environmental,#Aquatic,#Sediment
24522,"Actibacterium mucosum","DSM 28448, CECT 7668, KCTC 23349","surface water",Spain,Europe,#Environmental,#Aquatic,"#Surface water"
141146,"Actibacterium pelagium","CGMCC 1.16012, KCTC 52653, DSM 109121","seawater sample","International waters",,#Environmental,#Aquatic,#Marine
141055,"Actibacterium ureilyticum","BCRC 80823, JCM 30681","seawater of the South China Sea, Taiwan",Taiwan,Asia,#Environmental,#Aquatic,#Marine
23351,"Actinacidiphilus wushanense","DSM 44982, CGMCC 4.1906","soil at the foot of a copper mine in Wushan",China,Asia,#Engineered,#Other,#Mine
23351,,,,,,#Environmental,#Terrestrial,#Soil
23353,"Actinoacidiphilus directus","DSM 44950, NBRC 101199",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
23354,"Actinoacidiphilus flexuosus","DSM 44951, NBRC 101178",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
23352,"Actinoacidiphilus helicoides","DSM 44949, NBRC 101176",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
23336,"Actinoallomurus acanthiterrae","DSM 45727, CCTCC AA 2012001, JCM 31201","rhizosphere soil of mangrove plant <i>Acanthus ilicifolius</i>",China,Asia,#Environmental,#Aquatic,#Mangrove
23336,,,,,,#Environmental,#Terrestrial,#Soil
23336,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
23336,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
17007,"Actinoallomurus amamiensis","DSM 45447, KCTC 19537, NBRC 103682","grove soil, Citrus tankan",Japan,Asia,#Environmental,#Terrestrial,#Soil
17007,,,,,,#Host,#Plants,#Tree
132110,"Actinoallomurus caesius","DSM 45445, KCTC 19535, NBCR 103678","mangrove forest soil",Japan,Asia,#Environmental,#Aquatic,#Mangrove
132110,,,,,,#Environmental,#Terrestrial,#Forest
132110,,,,,,#Environmental,#Terrestrial,#Soil
17009,"Actinoallomurus fulvus","DSM 45446, KCTC 19536, NBRC 103680","soil of a sugar-cane field",Japan,Asia,#Engineered,#Agriculture,#Field
17009,,,,,,#Environmental,#Terrestrial,#Soil
17009,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
17010,"Actinoallomurus iriomotensis","DSM 45448, KCTC 19539, NBRC 103685","meadow soil",Japan,Asia,#Engineered,#Agriculture,#Meadow
17010,,,,,,#Environmental,#Terrestrial,#Soil
17011,"Actinoallomurus luridus","DSM 45452, KCTC 19538, NBRC 103683","meadow soil",Japan,Asia,#Engineered,#Agriculture,#Meadow
17011,,,,,,#Environmental,#Terrestrial,#Soil
17012,"Actinoallomurus purpureus","DSM 45449, KCTC 19541, NBRC 103687","forest soil",Japan,Asia,#Environmental,#Terrestrial,#Forest
17012,,,,,,#Environmental,#Terrestrial,#Soil
17006,"Actinoallomurus spadix","DSM 43459, ATCC 27298, BCRC 13386, CBS 261.72, CIP 105479, IFO 14099, IMET 9752, JCM 3146, KCC A-0146, KCTC 9252, NBRC 14099, NCIB 11118, NRRL B-16128",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
17013,"Actinoallomurus yoronensis","DSM 45451, KCTC 19540, NBRC 103686","forest soil",Japan,Asia,#Environmental,#Terrestrial,#Forest
17013,,,,,,#Environmental,#Terrestrial,#Soil
13192,"Actinoalloteichus cyanogriseus","DSM 43889, IFO 14455, IMET 43868, JCM 6095, NBRC 14455, NRRL B-16252",soil,China,Asia,#Environmental,#Terrestrial,#Soil
16093,"Actinoalloteichus cyanogriseus","DSM 40704, ETH 9386",soil,Switzerland,Europe,#Environmental,#Terrestrial,#Soil
130583,"Actinoalloteichus hoggarensis","DSM 45943, CECT 8639","Saharan soil",Algeria,Africa,#Environmental,#Terrestrial,#Desert
130583,,,,,,#Environmental,#Terrestrial,#Soil
130583,,,,,,#Climate,#Hot,#Arid
13194,"Actinoalloteichus hymeniacidonis","DSM 45092, CGMCC 4.2500, CIP 109428, JCM 13436, HPA 177","marine sponge <I>Hymeniacidon perleve</I>",China,Asia,#Environmental,#Aquatic,#Marine
13194,,,,,,#Host,"#Invertebrates (Other)","#Porifera (Sponges)"
13195,"Actinoalloteichus nanshanensis","DSM 45655, CGMCC 4.5714, NBRC 106685, NEAU 119","pipal rhizosphere soil",China,Asia,#Environmental,#Terrestrial,#Soil
13195,,,,,,#Host,#Plants,#Tree
13195,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
158481,"Actinoalloteichus fjordicus","DSM 46855, CECT 9355","marine sponge <i>Antho dichotoma</i>",Norway,Europe,#Environmental,#Aquatic,#Marine
158481,,,,,,#Host,"#Invertebrates (Other)","#Porifera (Sponges)"
158482,"Actinoalloteichus fjordicus","DSM 46856, CECT 9355","marine sponge <i>Geodia barretti</i>",Norway,Europe,#Environmental,#Aquatic,#Marine
158482,,,,,,#Host,"#Invertebrates (Other)","#Porifera (Sponges)"
13193,"Actinoalloteichus spitiensis","DSM 44848, JCM 12472, MTCC 6194",soil,India,Asia,#Environmental,#Terrestrial,#Soil
130973,"Actinobacteria sp.","DSM 45388, YIM 75722",soil,India,Asia,#Environmental,#Terrestrial,#Soil
7797,"Actinocatenispora rupis","DSM 45178, JCM 16894, NBRC 107355, NRRL B-24660","soil of cliff","Republic of Korea",Asia,#Environmental,#Terrestrial,#Geologic
7797,,,,,,#Environmental,#Terrestrial,#Soil
7796,"Actinocatenispora sera","DSM 45336, NBRC 101916, NRRL B-24477",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
7795,"Actinocatenispora thailandica","DSM 44816, JCM 12343, PCU 235",soil,Thailand,Asia,#Environmental,#Terrestrial,#Soil
16907,"Actinocorallia aurantiaca","DSM 44001, IMET 9610",soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
16915,"Actinocorallia aurea","DSM 44434, IAM 1540H3, IFO 14752, JCM 16895, NBRC 14752",soil,,,#Environmental,#Terrestrial,#Soil
16914,"Actinocorallia cavernae","DSM 45040, JCM 13278, NRRL B-24429","soil inside a natural cave","Republic of Korea",Asia,#Environmental,#Terrestrial,#Geologic
16914,,,,,,#Environmental,#Terrestrial,#Soil
16912,"Actinocorallia glomerata","DSM 44360, IFO 15960, JCM 9376, NBRC 15960","decayed leaf of a deciduous tree from a pond",Japan,Asia,#Environmental,#Aquatic,"#Pond (small)"
16912,,,,,,#Host,#Plants,"#Decomposing plant"
16912,,,,,,#Host,#Plants,#Tree
16912,,,,,,"#Host Body-Site",#Plant,"#Leaf (Phyllosphere)"
16911,"Actinocorallia herbida","DSM 44254, ATCC 51528, IFO 15485, JCM 9647, NBRC 15485, NCIMB 13337, VKM Ac-1994",soil,Thailand,Asia,#Environmental,#Terrestrial,#Soil
16908,"Actinocorallia libanotica","DSM 43554, ATCC 35576, CCM 3425, IFO 14095, IMET 9616, JCM 10696, JCM 3284, KCC A-0284, NBRC 14095, NCIB 11686, NRRL B-16097","soil, ruins",Lebanon,Asia,#Environmental,#Terrestrial,#Soil
16909,"Actinocorallia libanotica","DSM 43556, IMET 9571","soil, ruins",Lebanon,Asia,#Environmental,#Terrestrial,#Soil
16910,"Actinocorallia libanotica","DSM 46189, IFO 14096, IMET 9618, JCM 3285, KCC A-0285, NBRC 14096","soil, ruins",Lebanon,Asia,#Environmental,#Terrestrial,#Soil
132014,"Actinocrinis puniceicyclus","DSM 45618, ATCC BAA 2771","oxic, upper 4 cm layer of the Ochre Beds bog",Canada,"North America",#Environmental,#Terrestrial,"#Wetland (Swamp)"
132014,,,,,,#Condition,#Acidic,
132668,"Actinocrispum wychmicini","DSM 45934, NBRC 109632",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
140670,"Actinokineospora acnipugnans","KEMB 9005-403, KACC 18904, JCM 31557","reclaimed grassland","Republic of Korea",Asia,#Environmental,#Terrestrial,#Grassland
13511,"Actinokineospora alba","DSM 45114, CCM 7461, KCTC 19294","soil sample",China,Asia,#Environmental,#Terrestrial,#Soil
13206,"Actinokineospora auranticolor","DSM 44650, IFO 16518, NBRC 16518","fallen leaves in a level-land forest",Japan,Asia,#Environmental,#Terrestrial,#Forest
13206,,,,,,"#Host Body-Site",#Plant,"#Leaf (Phyllosphere)"
13207,"Actinokineospora baliensis","DSM 45656, BTCC B554, NBRC 104211",soil,Indonesia,Asia,#Environmental,#Terrestrial,#Soil
24443,"Actinokineospora bangkokensis","DSM 46700, BCC 53155, NBRC 108932","rhizospheric soil under an Elephant ear plant Colocasia esculenta",Thailand,Asia,#Environmental,#Terrestrial,#Soil
24443,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
24443,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
13205,"Actinokineospora enzanensis","DSM 44649, IFO 16517, NBRC 16517","forest soil",Japan,Asia,#Environmental,#Terrestrial,#Forest
13205,,,,,,#Environmental,#Terrestrial,#Soil
13196,"Actinokineospora fastidiosa","DSM 43855, ATCC 31181, IFO 14105, JCM 3276, NBRC 14105, NRRL B-16697, VKM Ac-1419",soil,Egypt,Africa,#Environmental,#Terrestrial,#Soil
13197,"Actinokineospora fastidiosa","DSM 45492, UTMC 968","Rhizospheric soil",Iran,Asia,#Environmental,#Terrestrial,#Soil
13197,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
13198,"Actinokineospora fastidiosa","DSM 45552, UTMC 534","humic soil",Iran,Asia,#Environmental,#Terrestrial,#Soil
13198,,,,,,#Condition,#Acidic,
13200,"Actinokineospora globicatena","DSM 44256, IFO 15664, JCM 9922, KCTC 9570, MTCC 2686, NBRC 15664",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
13201,"Actinokineospora globicatena","DSM 44257, IFO 15667, NBRC 15667",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
131545,"Actinokineospora guangxiensis","DSM 46779, CGMCC 4.7154",soil,China,Asia,#Environmental,#Terrestrial,#Soil
130584,"Actinokineospora mzabensis","DSM 45961, CECT 8578, PAL 84","Saharan soil from a palm grove",Algeria,Africa,#Engineered,#Agriculture,"#Grove (Orchard)"
130584,,,,,,#Environmental,#Terrestrial,#Desert
130584,,,,,,#Environmental,#Terrestrial,#Soil
130584,,,,,,#Climate,#Hot,#Arid
13203,"Actinokineospora riparia","DSM 44259, ATCC 49499, CCRC 13450, IFO 14541, JCM 7471, MTCC 2712, NBRC 14541, NCIMB 13255, NRRL B-16432",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
13210,"Actinokineospora soli","DSM 45613, JCM 17695, YIM 75948",soil,China,Asia,#Environmental,#Terrestrial,#Soil
130585,"Actinokineospora spheciospongiae","DSM 45935, CCM 8480, LMG 27700","marine sponge <i>Spheciospongia vagabunda</i>",Egypt,Africa,#Environmental,#Aquatic,#Marine
130585,,,,,,#Host,"#Invertebrates (Other)","#Porifera (Sponges)"
13204,"Actinokineospora terrae","DSM 44260, IFO 15668, JCM 9924, KCTC 9572, MTCC 2688, NBRC 15668",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
132565,"Actinomadura adrarensis","DSM 46745, CECT 8842","Saharan sandy loam soil sample collected from palm grove of Bouda region, Adrar province, southern Algeria",Algeria,Africa,#Environmental,#Terrestrial,#Sandy
132565,,,,,,#Engineered,#Agriculture,"#Grove (Orchard)"
132565,,,,,,#Environmental,#Terrestrial,#Desert
132565,,,,,,#Environmental,#Terrestrial,#Soil
16995,"Actinomadura alba","DSM 45045, CCTCC AA 206005, CIP 109812, JCM 14906, NBRC 103884, YIM 45681",soil,China,Asia,#Environmental,#Terrestrial,#Soil
131551,"Actinomadura algeriensis","DSM 46744, CECT 8841","Saharan soil (22° 47' N, 5° 31' E)",Algeria,Africa,#Environmental,#Terrestrial,#Desert
131551,,,,,,#Environmental,#Terrestrial,#Soil
131551,,,,,,#Climate,#Hot,#Arid
132692,"Actinomadura alkaliterrae","DSM 101185, KCTC 39657",soil,Turkey,Asia,#Environmental,#Terrestrial,#Soil
16924,"Actinomadura atramentaria","DSM 43919, IFO 14695, JCM 6250, NBRC 14695","dry heated soil",,,#Environmental,#Terrestrial,#Soil
16924,,,,,,#Condition,"#Thermophilic (>45°C)",
16996,"Actinomadura bangladeshensis","DSM 45347, JCM 13933, MTCC 8057","sandy soil",Bangladesh,Asia,#Environmental,#Terrestrial,#Sandy
16996,,,,,,#Environmental,#Terrestrial,#Soil
16988,"Actinomadura catellatispora","DSM 44772, AS 4.1522, IFO 16341, NBRC 16341","mud sample taken from a sewage ditch",China,Asia,#Engineered,#Waste,#Wastewater
16988,,,,,,#Environmental,#Aquatic,"#Mud (Sludge)"
16997,"Actinomadura chokoriensis","DSM 45346, JCM 13932, MTCC 8056","sandy soil",Bangladesh,Asia,#Environmental,#Terrestrial,#Sandy
16997,,,,,,#Environmental,#Terrestrial,#Soil
16925,"Actinomadura citrea","DSM 43461, ATCC 27887, IMET 9573, INA 1849",soil,,,#Environmental,#Terrestrial,#Soil
158480,"Actinomadura craniellae","DSM 106125, CCTCC AA 2018015","marine sponge",China,Asia,#Environmental,#Aquatic,#Marine
158480,,,,,,#Host,"#Invertebrates (Other)","#Porifera (Sponges)"
130742,"Actinomadura darangshiensis","DSM 45941, KCTC 29224","soil from the surface of a rock collected from the peak of a volcanic cone","Republic of Korea",Asia,#Environmental,#Terrestrial,#Soil
130742,,,,,,#Environmental,#Terrestrial,#Volcanic
159889,"Actinomadura deserti","CGMCC 4.7432, KCTC 39998","desert road soil",China,Asia,#Climate,#Hot,#Arid
159889,,,,,,#Environmental,#Terrestrial,#Soil
159889,,,,,,#Engineered,"#Built environment","#Transportation ways (Roads)"
16980,"Actinomadura fibrosa","DSM 44224, ATCC 49459, NRRL 18348",soil,Togo,Africa,#Environmental,#Terrestrial,#Soil
16966,"Actinomadura formosensis","DSM 43997, ATCC 49059, IFO 14204, JCM 7474, NBRC 14204",soil,,,#Environmental,#Terrestrial,#Soil
132523,"Actinomadura gamaensis","DSM 100815, CGMCC 4.7301","tropical soil",Chad,Africa,#Environmental,#Terrestrial,#Soil
132523,,,,,,#Climate,#Hot,#Tropical
17005,"Actinomadura geliboluensis","DSM 45508, KCTC 19868",soil,Turkey,,#Environmental,#Terrestrial,#Soil
16987,"Actinomadura glauciflava","DSM 44770, AS 4.1202, CIP 107902, DSM 43891, IFO 14668, JCM 6161, NBRC 14668, VKM Ac-1273",soil,China,Asia,#Environmental,#Terrestrial,#Soil
16993,"Actinomadura hallensis","DSM 45043, DSM 44 987, IMSNU 50760, KCCM 42245, NRRL B-24436","soil of Mt. Halla","Republic of Korea",Asia,#Environmental,#Terrestrial,#Soil
16979,"Actinomadura hibisca","DSM 44148, ATCC 53557, IFO 15177, NBRC 15177, NCIMB 13253, SA 26015",soil,,,#Environmental,#Terrestrial,#Soil
