,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
https://bacdive.dsmz.de/strain/133532,"Acidocella aluminiidurans gene for 16S rRNA, partial sequence",AB362219, GenBank,472056 tax ID,"Acidocella aluminiidurans gene for 16S rRNA, partial sequence, strain: NBRC 104303",AB682174, ENA,472056 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/32,Acidocella aminolytica gene for 16S ribosomal RNA,D30771, ENA,33998 tax ID,Acidocella aminolytica 101 = DSM 11237,GCA_900129125,scaffold, GenBank,1120923 tax ID,Acidocella aminolytica 101 = DSM 11237,GCA_000964385,scaffold, GenBank,1120923 tax ID,Acidocella aminolytica 101 = DSM 11237,1120923.5,wgs, PATRIC,1120923 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158255,"Acidocella aquatica gene for 16S ribosomal RNA, partial sequence",LC199502, ENA,1922313 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/139828,"Acidothermus cellulolyticus 16S rRNA, partial",AJ007290, ENA,351607 tax ID,Acidothermus cellulolyticus 11B,351607.8,complete, PATRIC,351607 tax ID,Acidothermus cellulolyticus 10B,2824493058,permanent, JGI IMG/M,28049 tax ID,Acidothermus cellulolyticus 11B,639633001,complete, JGI IMG/M,28049 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/154119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2885,"Pseudomonas putida strain 133 16S ribosomal RNA gene, partial sequence",JQ795146, ENA,303 tax ID,"Acidovorax delafieldii 16S ribosomal RNA gene, partial sequence",AF078764, ENA,47920 tax ID,"Acidovorax delafieldii 16S rRNA gene, strain DSM 50263",AJ420323, ENA,47920 tax ID,"Acidovorax delafieldii strain LMG 5943 16S ribosomal RNA gene, partial sequence",EU024132, ENA,47920 tax ID,Acidovorax delafieldii DSM 64,GCA_007993815,scaffold,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2888,"Acidovorax facilis strain FC-208 16S ribosomal RNA gene, partial sequence; 16S-23S ribosomal RNA intergenic spacer, complete sequence; and 23S ribosomal RNA gene, partial sequence",DQ360425, ENA,12917 tax ID,"Acidovorax facilis 16S ribosomal RNA gene, partial sequence",AF078765, ENA,12917 tax ID,"Acidovorax facilis 16S rRNA gene, strain DSM 649",AJ420324, ENA,12917 tax ID,P.facilis 16S rRNA,X59169, ENA,12917 tax ID,"Acidovorax facilis strain LMG 2193 16S ribosomal RNA gene, partial sequence",EU024133, ENA,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/157285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/157286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158808,16S rRNA gene sequence,KY425604, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2904,"Acidovorax soli strain BL21 16S ribosomal RNA gene, partial sequence",FJ599672, ENA,592050 tax ID,Acidovorax soli DSM 25157,GCA_900107605,contig, GenBank,592050 tax ID,Acidovorax soli strain DSM 25157,592050.4,wgs, PATRIC,592050 tax ID,Acidovorax soli S00198,2864937364,permanent, JGI IMG/M,592050 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/153463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/156596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/130253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/139835,"Acidovorax sp. NA3 16S ribosomal RNA gene, partial sequence",EU910093, ENA,553814 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/152994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/156069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/157987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/138352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/143305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/154275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/156037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23434,"Aciduliprofundum boonei strain T469 16S ribosomal RNA gene, partial sequence",DQ451875, ENA,439481 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/156949,Acinetobacter albensis ANC 4874,GCA_900095025,contig, GenBank,1673609 tax ID,Acinetobacter albensis strain ANC 4874,1673609.3,wgs, PATRIC,1673609 tax ID,Acinetobacter albensis ANC 4874,2671180230,permanent, JGI IMG/M,1673609 tax ID,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/8128,"Acinetobacter sp. 11652 16S ribosomal RNA gene, partial sequence",DQ189508, ENA,345405 tax ID,"Acinetobacter baylyi 16S rRNA gene, strain B2",AM410709, ENA,1120924 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/130455,"Acinetobacter pakistanensis gene for 16S ribosomal RNA, partial sequence",AB916465, ENA,1435036 tax ID,Acinetobacter bohemicus CCUG 69707,GCA_008802275,contig, GenBank,1435036 tax ID,Acinetobacter bohemicus strain CCUG 69707,1435036.7,wgs, PATRIC,1435036 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132192,"Acinetobacter bohemicus ANC 3994 16S ribosomal RNA gene, partial sequence",KF679797, ENA,1217715 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/156649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/156650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/8140,"Acinetobacter brisouii strain 5YN5-8 16S ribosomal RNA gene, partial sequence",DQ832256, ENA,396323 tax ID,Acinetobacter brisouii CIP 110357,GCA_000488275,scaffold, GenBank,1341683 tax ID,Acinetobacter brisouii CIP 110357 DSM 18516,GCA_000931655,contig, GenBank,1341683 tax ID,Acinetobacter brisouii SM1,GCA_000964015,contig, GenBank,396323 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/8056,"Acinetobacter rhizosphaerae strain IH9 16S ribosomal RNA gene, partial sequence",AY364536, ENA,243922 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/8057,"Acinetobacter calcoaceticus 16S rRNA gene, partial",AJ247199, ENA,981331 tax ID,"Acinetobacter calcoaceticus partial 16S rRNA gene, type strain ATCC 23055",AJ888984, ENA,471 tax ID,"Acinetobacter calcoaceticus strain DSM30006 16S ribosomal RNA gene, partial sequence",EF611409, ENA,981331 tax ID,"Acinetobacter calcoaceticus genomic DNA containing 16S rRNA-23S rRNA IGS, strain ATCC 23055, clone 01",HE651573, ENA,471 tax ID,"Acinetobacter calcoaceticus genomic DNA containing 16S rRNA-23S rRNA IGS, strain ATCC 23055, clone 03",HE651574, ENA,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/157583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133295,"Acinetobacter genomosp. 33 strain ANC 3831 16S ribosomal RNA gene, partial sequence",KX548337, GenBank,1891224 tax ID,"Acinetobacter genomosp. 33 strain ANC 4603 16S ribosomal RNA gene, partial sequence",KX548338, GenBank,1891224 tax ID,"Acinetobacter genomosp. 33 strain ANC 4872 16S ribosomal RNA gene, partial sequence",KX548339, GenBank,1891224 tax ID,"Acinetobacter genomosp. 33 strain ANC 5499 16S ribosomal RNA gene, partial sequence",KX548340, GenBank,1891224 tax ID,"Acinetobacter genomosp. 33 strain ANC 5500 16S ribosomal RNA gene, partial sequence",KX548341, GenBank,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140606,16S rRNA gene sequences,KY435933, ENA,1871111 tax ID,Acinetobacter defluvii WCHA30,GCA_001704615,complete, GenBank,1871111 tax ID,Acinetobacter defluvii Ac_1538,GCA_013072655,scaffold, GenBank,1871111 tax ID,Acinetobacter sp. WCHA30,1871111.4,wgs, PATRIC,1871111 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/139490,16S rRNA gene sequence,KT997473, GenBank,,Acinetobacter dispersus NCCP 16014,GCA_009884975,complete, GenBank,70348 tax ID,Acinetobacter dispersus strain NCCP 16014,70348.3,complete, PATRIC,70348 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/130451,"Acinetobacter harbinensis strain HITLi 7 16S ribosomal RNA gene, partial sequence",KC843488, ENA,1353941 tax ID,Acinetobacter harbinensis HITLi 7,GCA_000816495,scaffold, GenBank,1353941 tax ID,Acinetobacter harbinensis HITLi 7,1353941.3,wgs, PATRIC,1353941 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131299,"Acinetobacter indicus strain 1NM-4 16S ribosomal RNA gene, partial sequence",JQ608323, ENA,756892 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/146704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24224,"Acinetobacter kookii strain 11-0202 16S ribosomal RNA gene, partial sequence",JX137279, ENA,1226327 tax ID,Acinetobacter kookii ANC 4667,GCA_900096895,scaffold, GenBank,1226327 tax ID,Acinetobacter kookii strain ANC 4667,1226327.3,wgs, PATRIC,1226327 tax ID,Acinetobacter kookii ANC 4667,2671180219,permanent, JGI IMG/M,1226327 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/149260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/155925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/8137,"Acinetobacter marinus strain SW-3 16S ribosomal RNA, partial sequence",NR_115298, GenBank,281375 tax ID,Acinetobacter marinus ANC 3699,GCA_900096915,contig, GenBank,281375 tax ID,Acinetobacter marinus strain ANC 3699,281375.3,wgs, PATRIC,281375 tax ID,Acinetobacter marinus ANC 3699,2671180220,permanent, JGI IMG/M,281375 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/157172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/157136,Acinetobacter oleivorans KCTC 23045,GCA_000836035,contig, GenBank,1148157 tax ID,Acinetobacter oleivorans KCRI-35,GCA_900406785,contig, GenBank,1148157 tax ID,Acinetobacter oleivorans TUM15548,GCA_009013815,contig, GenBank,1148157 tax ID,Acinetobacter oleivorans TUM15571,GCA_009014195,contig, GenBank,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133162,16S rRNA,KX014586, GenBank,,Acinetobacter pragensis ANC 4149,GCA_001605895,contig, GenBank,1806892 tax ID,Acinetobacter sp. ANC 4149,1806892.3,wgs, PATRIC,1806892 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/156978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/8138,"Acinetobacter seohaensis 16S ribosomal RNA gene, partial sequence",AY633608, ENA,281376 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/8143,"Acinetobacter soli strain B1 16S ribosomal RNA gene, partial sequence",EU290155, ENA,487316 tax ID,Acinetobacter soli GFJ2,GCA_001953195,complete, GenBank,487316 tax ID,Acinetobacter soli KCTC 22184,GCA_000760595,contig, GenBank,487316 tax ID,Acinetobacter soli TUM15551,GCA_009013855,contig, GenBank,487316 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/8067,"Acinetobacter sp. DSM 586 16S ribosomal RNA gene, partial sequence",AY221638, ENA,1198992 tax ID,"Acinetobacter sp. 11652 16S ribosomal RNA gene, partial sequence",DQ189508, ENA,345405 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/8070,"Acinetobacter sp. DSM 7324 16S ribosomal RNA gene, partial sequence",FJ694760, ENA,619592 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/8071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/12719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/157907,"Acinetobacter sp. MR5 partial 16S rRNA gene, strain MR5",LT629134, ENA,1910910 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/152762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/8144,"Acinetobacter sp. ATCC 31012 16S ribosomal RNA gene, partial sequence",AF542963, ENA,1191460 tax ID,"Acinetobacter venetianus strain CCUG 45561 16S-23S ribosomal RNA intergenic spacer, complete sequence",AY601846, ENA,52133 tax ID,"Acinetobacter venetianus partial 16S rRNA gene, strain ACI555",AM909651, GenBank,52133 tax ID,"Acinetobacter venetianus 16S rRNA gene, strain ATCC 31012",AJ295007, ENA,1191460 tax ID,Acinetobacter venetianus JKSF06,GCA_001575095,contig,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16504,S.corrugatum gene for 16S ribosomal RNA,X70427, ENA,35763 tax ID,S.corrugatum DNA for 16S ribosomal RNA gene,X89941, ENA,35763 tax ID,Streptosporangium corrugatum 16S-23S ribosomal RNA spacer region,AF004011, ENA,35763 tax ID,Streptosporangium corrugatum 16S rRNA gene,U48991, ENA,35763 tax ID,"Acrocarpospora corrugata gene for 16S rRNA, partial sequence",AB188150, ENA,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16505,Acrocarpospora macrocephala gene for 16S ribosomal RNA,AB025318, ENA,150177 tax ID,Acrocarpospora macrocephala NBRC 16266,GCA_009687865,scaffold, GenBank,150177 tax ID,Acrocarpospora macrocephala strain NBRC 16266,150177.3,wgs, PATRIC,150177 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16506,"Acrocarpospora pleiomorpha gene for 16S rRNA, partial sequence",AB006174, ENA,90975 tax ID,Acrocarpospora pleiomorpha NBRC 16267,GCA_009687885,scaffold, GenBank,90975 tax ID,Acrocarpospora pleiomorpha strain NBRC 16267,90975.3,wgs, PATRIC,90975 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/134305,"Actibacter sediminis strain JC2129 16S ribosomal RNA gene, partial sequence",EF670651, GenBank,449463 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24522,"Actibacterium mucosum partial 16S rRNA gene, type strain CECT 7668T",HE590855, ENA,1454373 tax ID,Actibacterium mucosum KCTC 23349,GCA_000647975,contig, GenBank,1454373 tax ID,Actibacterium mucosum KCTC 23349,1454373.5,wgs, PATRIC,1454373 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/141146,"Actibacterium pelagium strain JN33 16S ribosomal RNA gene, partial sequence",KY273602, ENA,2029103 tax ID,Actibacterium pelagium JN33,GCA_002285415,scaffold, GenBank,2029103 tax ID,Actibacterium sp. JN33,2029103.3,wgs, PATRIC,2029103 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/141055,16S rRNA gene sequence,KP162062, GenBank,,Actibacterium ureilyticum LS-811,GCA_002285435,contig, GenBank,1590614 tax ID,Actibacterium ureilyticum strain LS-811,1590614.3,wgs, PATRIC,1590614 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23336,"Actinoallomurus acanthiterrae strain 2614A723 16S ribosomal RNA gene, partial sequence",JQ085862, ENA,1136071 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17007,"Actinoallomurus amamiensis gene for 16S rRNA, partial sequence, strain: TT00-28 (= NBRC 103682)",AB364583, ENA,478109 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132110,"Actinoallomurus caesius gene for 16S rRNA, partial sequence, strain: A3015 (= NBRC 103678)",AB364589, ENA,478115 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17009,"Actinoallomurus fulvus gene for 16S rRNA, partial sequence, strain: TT99-66 (= NBRC 103680)",AB364582, ENA,478108 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17010,"Actinoallomurus fulvus gene for 16S rRNA, partial sequence, strain: TT99-66 (= NBRC 103680)",AB364582, GenBank,478108 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17011,"Actinoallomurus luridus gene for 16S rRNA, partial sequence, strain: TT02-15 (= NBRC 103683)",AB364585, ENA,478111 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17012,"Actinoallomurus purpureus gene for 16S rRNA, partial sequence, strain: TTN02-30 (= NBRC 103687)",AB364588, ENA,478114 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17006,"Actinomadura spadix strain ATCC27298 16S ribosomal RNA gene, partial sequence",AF051380, ENA,79912 tax ID,"Actinomadura spadix 16S ribosomal RNA gene, partial sequence",AF163120, ENA,79912 tax ID,Actinomadura spadix 16S-23S ribosomal RNA intergenic spacer sequence,AF163131, ENA,79912 tax ID,"Actinoallomurus spadix gene for 16S rRNA, partial sequence, strain: NBRC 14099",AB364581, ENA,79912 tax ID,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17013,"Actinoallomurus yoronensis gene for 16S rRNA, partial sequence, strain: TTN02-22 (= NBRC 103686)",AB364584, ENA,478110 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/13192,"Actinoalloteichus cyanogriseus gene for 16S ribosomal RNA, partial sequence",AB006178, ENA,65497 tax ID,Actinoalloteichus cyanogriseus DSM 43889,GCA_000429185,scaffold, GenBank,1120930 tax ID,Actinoalloteichus cyanogriseus DSM 43889,1120930.3,wgs, PATRIC,1120930 tax ID,Actinoalloteichus cyanogriseus DSM 43889,2524614639,permanent, JGI IMG/M,1120930 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/130583,"Actinoalloteichus hoggarensis strain AH97 16S ribosomal RNA gene, partial sequence",KJ504175, ENA,1470176 tax ID,Actinoalloteichus hoggarensis DSM 45943,GCA_002234535,complete, GenBank,1470176 tax ID,Actinoalloteichus hoggarensis strain DSM 45943,1470176.3,complete, PATRIC,1470176 tax ID,Actinoalloteichus hoggarensis CECT 8639,2863314850,permanent, JGI IMG/M,1470176 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/13194,"Actinoalloteichus hymeniacidonis strain HPA177 16S ribosomal RNA gene, partial sequence",DQ144222, ENA,340345 tax ID,Actinoalloteichus hymeniacidonis HPA177(T) (=DSM 45092(T)),GCA_001747425,complete, GenBank,340345 tax ID,Actinoalloteichus hymeniacidonis strain HPA177(T) (=DSM 45092(T)),340345.3,complete, PATRIC,340345 tax ID,Actinoalloteichus hymeniacidonis DSM 45092,2863033670,permanent, JGI IMG/M,340345 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/13195,"Actinoalloteichus nanshanensis strain NEAU 119 16S ribosomal RNA gene, partial sequence",GQ926935, ENA,681644 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158481,"Actinoalloteichus sp. strain DSM 46855 16S ribosomal RNA gene, partial sequence",MF440323, ENA,1872128 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158482,"Actinoalloteichus sp. strain DSM 46856 16S ribosomal RNA gene, partial sequence",MF440324, ENA,1872128 tax ID,Actinoalloteichus sp. GBA129-24,1612551.5,plasmid, PATRIC,1612551 tax ID,Actinoalloteichus sp. GBA129-24,1612551.4,complete, PATRIC,1612551 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/13193,"Actinoalloteichus spitiensis strain MTCC 6194 16S ribosomal RNA gene, partial sequence",AY426714, ENA,1114962 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/7797,"Actinocatenispora rupis partial 16S rRNA gene, type strain CS5-AC17T",AM980986, ENA,519421 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/7796,"Actinocatenispora sera gene for 16S rRNA, partial sequence, strain: KV-744",AB263096, ENA,390989 tax ID,Actinocatenispora sera NRRL B-24477,GCA_000720965,contig, GenBank,390989 tax ID,Actinocatenispora sera strain NRRL B-24477,390989.3,wgs, PATRIC,390989 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/7795,"Actinocatenispora thailandica gene for 16S rRNA, partial sequence, strain: TT2-10",AB107233, ENA,227318 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16915,"Actinocorallia aurea gene for 16S ribosomal RNA, partial sequence, strain: NBRC 14752 (= IFO 14752)",AB006177, ENA,65511 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16914,"Actinocorallia cavernae strain N3-7 16S ribosomal RNA gene, partial sequence",AY966427, ENA,328075 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16912,"Actinomadura glomerata partial 16S rRNA gene, strain IMSNU 22179T",AJ293704, ENA,46203 tax ID,"Actinomadura glomerata 16S ribosomal RNA gene, partial sequence",AF134068, ENA,46203 tax ID,"Actinomadura glomerata 16S-23S ribosomal RNA intergenic spacer region, partial sequence",AF134098, ENA,46203 tax ID,"Actinocorallia glomerata gene for 16S rRNA, partial sequence",D50660, ENA,46203 tax ID,"Actinocorallia glomerata gene for 16S rRNA, partial sequence, strain: NBRC 15960",AB364591, ENA,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16911,"Actinocorallia herbida 16S-23S ribosomal RNA intergenic spacer region, partial sequence",AF134109, ENA,58109 tax ID,"Actinocorallia herbida gene for 16S ribosomal RNA, partial sequence",D85473, ENA,58109 tax ID,Actinocorallia herbida DSM 44254,GCA_003751225,contig, GenBank,58109 tax ID,Actinocorallia herbida strain DSM 44254,58109.3,wgs, PATRIC,58109 tax ID,Actinocorallia herbida DSM 44254,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16908,"Actinomadura libanotica 16S-23S ribosomal RNA intergenic spacer region, partial sequence",AF134100, ENA,46162 tax ID,Actinomadura libanotica 16S rRNA gene,U49007, ENA,46162 tax ID,"Actinocorallia libanotica gene for 16S rRNA, partial sequence, strain: NBRC 14095",AB364592, ENA,46162 tax ID,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132014,"Actinobacterium OB1 partial 16S rRNA gene, isolate OB1",FR775984, ENA,977794 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132668,"Kibdelosporangium sp. MI503-A4 gene for 16S ribosomal RNA, partial sequence",AB738044, ENA,1213861 tax ID,Actinocrispum wychmicini DSM 45934,GCA_004345645,scaffold, GenBank,1213861 tax ID,Actinocrispum wychmicini strain DSM 45934,1213861.3,wgs, PATRIC,1213861 tax ID,Actinocrispum wychmicini DSM 45934,2799112271,permanent, JGI IMG/M,1213861 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140670,16S rRNA gene sequence,KU881048, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
